/var/spool/slurm-llnl/slurmd/job2259603/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 13:41] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 429.66, Accuracy = 0.11, Loss = 14.912
[2019-05-04 13:41] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 21799.21, Accuracy = 0.64, Loss = 0.814
[2019-05-04 13:41] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 21138.31, Accuracy = 0.62, Loss = 0.841
[2019-05-04 13:41] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 22033.61, Accuracy = 0.57, Loss = 0.961
[2019-05-04 13:41] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 20380.02, Accuracy = 0.61, Loss = 0.932
[2019-05-04 13:41] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 21985.79, Accuracy = 0.61, Loss = 0.980
[2019-05-04 13:41] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 23495.44, Accuracy = 0.68, Loss = 0.752
[2019-05-04 13:41] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 22577.52, Accuracy = 0.59, Loss = 0.962
[2019-05-04 13:41] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 20040.72, Accuracy = 0.60, Loss = 0.932
[2019-05-04 13:41] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 18526.84, Accuracy = 0.68, Loss = 0.913
[2019-05-04 13:41] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 24350.10, Accuracy = 0.64, Loss = 0.921
[2019-05-04 13:41] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 22034.51, Accuracy = 0.63, Loss = 0.917
[2019-05-04 13:41] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 21301.02, Accuracy = 0.67, Loss = 0.749
[2019-05-04 13:41] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 23192.97, Accuracy = 0.59, Loss = 0.944
[2019-05-04 13:41] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 22279.57, Accuracy = 0.67, Loss = 0.802
[2019-05-04 13:41] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 24717.81, Accuracy = 0.61, Loss = 0.904
[2019-05-04 13:41] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 18956.64, Accuracy = 0.66, Loss = 0.811
[2019-05-04 13:41] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 21800.98, Accuracy = 0.67, Loss = 0.779
[2019-05-04 13:41] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 21885.41, Accuracy = 0.68, Loss = 0.707
[2019-05-04 13:41] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 21015.03, Accuracy = 0.66, Loss = 0.992
[2019-05-04 13:41] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 20804.11, Accuracy = 0.62, Loss = 0.860
[2019-05-04 13:41] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 21659.37, Accuracy = 0.61, Loss = 0.913
[2019-05-04 13:41] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 22233.44, Accuracy = 0.65, Loss = 0.821
[2019-05-04 13:41] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 18753.35, Accuracy = 0.69, Loss = 0.772
[2019-05-04 13:41] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 22447.25, Accuracy = 0.70, Loss = 0.749
[2019-05-04 13:41] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 23489.28, Accuracy = 0.62, Loss = 0.878
[2019-05-04 13:41] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 22579.42, Accuracy = 0.65, Loss = 0.759
[2019-05-04 13:41] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 22998.24, Accuracy = 0.65, Loss = 0.825
[2019-05-04 13:41] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 20821.86, Accuracy = 0.59, Loss = 0.852
[2019-05-04 13:41] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 21447.38, Accuracy = 0.66, Loss = 0.852
[2019-05-04 13:41] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 21373.10, Accuracy = 0.69, Loss = 0.764
[2019-05-04 13:41] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 19152.07, Accuracy = 0.70, Loss = 0.772
[2019-05-04 13:41] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 19739.35, Accuracy = 0.68, Loss = 0.843
[2019-05-04 13:41] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 22984.46, Accuracy = 0.65, Loss = 0.849
[2019-05-04 13:41] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 21180.01, Accuracy = 0.76, Loss = 0.649
[2019-05-04 13:41] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 22227.92, Accuracy = 0.72, Loss = 0.751
[2019-05-04 13:41] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 24430.99, Accuracy = 0.62, Loss = 0.858
[2019-05-04 13:41] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 23692.45, Accuracy = 0.73, Loss = 0.721
[2019-05-04 13:41] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 24235.78, Accuracy = 0.55, Loss = 0.915
[2019-05-04 13:41] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 21803.64, Accuracy = 0.76, Loss = 0.675
[2019-05-04 13:41] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 22047.18, Accuracy = 0.72, Loss = 0.757
[2019-05-04 13:41] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 20277.64, Accuracy = 0.65, Loss = 0.909
[2019-05-04 13:41] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 21823.13, Accuracy = 0.65, Loss = 0.822
[2019-05-04 13:41] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 19952.83, Accuracy = 0.74, Loss = 0.589
[2019-05-04 13:41] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 19607.43, Accuracy = 0.68, Loss = 0.746
[2019-05-04 13:41] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 19772.07, Accuracy = 0.63, Loss = 0.876
[2019-05-04 13:41] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 21535.13, Accuracy = 0.69, Loss = 0.802
[2019-05-04 13:41] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 22110.74, Accuracy = 0.71, Loss = 0.730
[2019-05-04 13:41] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 21204.27, Accuracy = 0.66, Loss = 0.826
[2019-05-04 13:41] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 24084.65, Accuracy = 0.61, Loss = 0.972
[2019-05-04 13:41] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 23153.96, Accuracy = 0.71, Loss = 0.623
[2019-05-04 13:41] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 21770.92, Accuracy = 0.76, Loss = 0.648
[2019-05-04 13:41] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 21888.98, Accuracy = 0.62, Loss = 0.919
[2019-05-04 13:41] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 22221.48, Accuracy = 0.70, Loss = 0.735
[2019-05-04 13:41] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 22553.81, Accuracy = 0.69, Loss = 0.720
[2019-05-04 13:41] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 21719.84, Accuracy = 0.64, Loss = 0.831
[2019-05-04 13:41] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 20977.26, Accuracy = 0.66, Loss = 0.777
[2019-05-04 13:41] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 19092.14, Accuracy = 0.73, Loss = 0.730
[2019-05-04 13:41] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 23560.40, Accuracy = 0.73, Loss = 0.698
[2019-05-04 13:41] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 21299.33, Accuracy = 0.68, Loss = 0.766
[2019-05-04 13:41] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 19004.95, Accuracy = 0.72, Loss = 0.719
[2019-05-04 13:41] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 21414.87, Accuracy = 0.63, Loss = 0.735
[2019-05-04 13:41] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 21956.11, Accuracy = 0.77, Loss = 0.706
[2019-05-04 13:41] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 21323.02, Accuracy = 0.68, Loss = 0.732
[2019-05-04 13:41] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 28490.28, Accuracy = 0.77, Loss = 0.714
[2019-05-04 13:41] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 18653.66, Accuracy = 0.68, Loss = 0.716
[2019-05-04 13:41] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 21936.38, Accuracy = 0.68, Loss = 0.747
[2019-05-04 13:41] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 22499.93, Accuracy = 0.69, Loss = 0.739
[2019-05-04 13:41] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 21235.30, Accuracy = 0.70, Loss = 0.645
[2019-05-04 13:41] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 21825.80, Accuracy = 0.72, Loss = 0.610
[2019-05-04 13:41] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 25308.58, Accuracy = 0.70, Loss = 0.834
[2019-05-04 13:41] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 18806.56, Accuracy = 0.68, Loss = 0.716
[2019-05-04 13:41] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 20321.39, Accuracy = 0.71, Loss = 0.724
[2019-05-04 13:41] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 21710.17, Accuracy = 0.75, Loss = 0.691
[2019-05-04 13:41] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 20446.77, Accuracy = 0.70, Loss = 0.709
[2019-05-04 13:41] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 19068.40, Accuracy = 0.81, Loss = 0.505
[2019-05-04 13:41] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 20244.76, Accuracy = 0.73, Loss = 0.674
[2019-05-04 13:41] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 18788.13, Accuracy = 0.73, Loss = 0.670
[2019-05-04 13:41] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 18897.92, Accuracy = 0.71, Loss = 0.689
[2019-05-04 13:41] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 22225.16, Accuracy = 0.58, Loss = 0.935
[2019-05-04 13:41] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 21681.24, Accuracy = 0.79, Loss = 0.517
[2019-05-04 13:41] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 22966.76, Accuracy = 0.80, Loss = 0.584
[2019-05-04 13:41] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 19137.05, Accuracy = 0.69, Loss = 0.719
[2019-05-04 13:41] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 19400.53, Accuracy = 0.71, Loss = 0.721
[2019-05-04 13:41] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 25202.84, Accuracy = 0.77, Loss = 0.575
[2019-05-04 13:41] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 22667.13, Accuracy = 0.75, Loss = 0.706
[2019-05-04 13:41] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 21703.15, Accuracy = 0.70, Loss = 0.688
[2019-05-04 13:41] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 21972.29, Accuracy = 0.70, Loss = 0.717
[2019-05-04 13:41] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 22460.40, Accuracy = 0.71, Loss = 0.698
[2019-05-04 13:41] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 21973.19, Accuracy = 0.80, Loss = 0.460
[2019-05-04 13:41] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 21925.63, Accuracy = 0.72, Loss = 0.707
[2019-05-04 13:41] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 20016.07, Accuracy = 0.78, Loss = 0.579
[2019-05-04 13:41] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 25321.71, Accuracy = 0.64, Loss = 0.905
[2019-05-04 13:41] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 22058.05, Accuracy = 0.76, Loss = 0.647
[2019-05-04 13:41] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 21838.22, Accuracy = 0.80, Loss = 0.591
[2019-05-04 13:41] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 22653.74, Accuracy = 0.75, Loss = 0.612
[2019-05-04 13:41] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 22334.26, Accuracy = 0.75, Loss = 0.667
[2019-05-04 13:41] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 19815.12, Accuracy = 0.81, Loss = 0.508
[2019-05-04 13:41] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 21764.74, Accuracy = 0.73, Loss = 0.679
[2019-05-04 13:41] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 19612.44, Accuracy = 0.73, Loss = 0.591
[2019-05-04 13:41] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 22872.82, Accuracy = 0.75, Loss = 0.660
[2019-05-04 13:41] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 21737.42, Accuracy = 0.80, Loss = 0.508
[2019-05-04 13:41] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 19376.72, Accuracy = 0.77, Loss = 0.548
[2019-05-04 13:41] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 21154.14, Accuracy = 0.77, Loss = 0.561
[2019-05-04 13:41] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 19052.84, Accuracy = 0.77, Loss = 0.598
[2019-05-04 13:41] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 21126.67, Accuracy = 0.77, Loss = 0.574
[2019-05-04 13:41] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 21700.52, Accuracy = 0.79, Loss = 0.568
[2019-05-04 13:41] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 22970.69, Accuracy = 0.77, Loss = 0.611
[2019-05-04 13:41] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 21716.32, Accuracy = 0.77, Loss = 0.607
[2019-05-04 13:41] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 19603.85, Accuracy = 0.76, Loss = 0.600
[2019-05-04 13:41] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 20931.46, Accuracy = 0.84, Loss = 0.452
[2019-05-04 13:41] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 23511.91, Accuracy = 0.74, Loss = 0.621
[2019-05-04 13:41] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 20444.44, Accuracy = 0.73, Loss = 0.679
[2019-05-04 13:41] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 19178.07, Accuracy = 0.80, Loss = 0.504
[2019-05-04 13:41] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 21740.07, Accuracy = 0.83, Loss = 0.513
[2019-05-04 13:41] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 20667.96, Accuracy = 0.70, Loss = 0.590
[2019-05-04 13:41] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 24072.77, Accuracy = 0.76, Loss = 0.628
[2019-05-04 13:41] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 24015.70, Accuracy = 0.73, Loss = 0.621
[2019-05-04 13:41] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 24233.59, Accuracy = 0.78, Loss = 0.546
[2019-05-04 13:41] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 23021.91, Accuracy = 0.80, Loss = 0.496
[2019-05-04 13:41] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 24307.10, Accuracy = 0.73, Loss = 0.599
[2019-05-04 13:41] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 23674.69, Accuracy = 0.82, Loss = 0.595
[2019-05-04 13:41] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 20617.95, Accuracy = 0.78, Loss = 0.577
[2019-05-04 13:41] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 21875.60, Accuracy = 0.79, Loss = 0.602
[2019-05-04 13:41] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 19664.88, Accuracy = 0.78, Loss = 0.562
[2019-05-04 13:41] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 21390.13, Accuracy = 0.75, Loss = 0.623
[2019-05-04 13:41] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 21791.25, Accuracy = 0.73, Loss = 0.677
[2019-05-04 13:41] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 20912.70, Accuracy = 0.76, Loss = 0.602
[2019-05-04 13:41] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 21789.48, Accuracy = 0.80, Loss = 0.553
[2019-05-04 13:41] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 22000.20, Accuracy = 0.72, Loss = 0.547
[2019-05-04 13:41] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 20969.06, Accuracy = 0.80, Loss = 0.521
[2019-05-04 13:41] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 22417.26, Accuracy = 0.84, Loss = 0.476
[2019-05-04 13:41] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 19306.35, Accuracy = 0.83, Loss = 0.531
[2019-05-04 13:41] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 20248.58, Accuracy = 0.75, Loss = 0.643
[2019-05-04 13:41] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 21864.91, Accuracy = 0.83, Loss = 0.495
[2019-05-04 13:41] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 21164.98, Accuracy = 0.70, Loss = 0.710
[2019-05-04 13:41] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 21773.57, Accuracy = 0.84, Loss = 0.457
[2019-05-04 13:41] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 21213.49, Accuracy = 0.79, Loss = 0.591
[2019-05-04 13:41] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 19193.84, Accuracy = 0.78, Loss = 0.525
[2019-05-04 13:41] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 19742.98, Accuracy = 0.72, Loss = 0.617
[2019-05-04 13:41] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 23242.17, Accuracy = 0.75, Loss = 0.528
[2019-05-04 13:41] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 21826.68, Accuracy = 0.78, Loss = 0.529
[2019-05-04 13:41] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 20480.31, Accuracy = 0.77, Loss = 0.545
[2019-05-04 13:41] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 21836.45, Accuracy = 0.81, Loss = 0.458
[2019-05-04 13:41] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 21999.30, Accuracy = 0.81, Loss = 0.501
[2019-05-04 13:41] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 19194.53, Accuracy = 0.73, Loss = 0.614
[2019-05-04 13:41] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 24100.87, Accuracy = 0.82, Loss = 0.546
[2019-05-04 13:41] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 21828.46, Accuracy = 0.67, Loss = 0.722
[2019-05-04 13:41] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 20394.73, Accuracy = 0.86, Loss = 0.506
[2019-05-04 13:41] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 18723.92, Accuracy = 0.80, Loss = 0.467
[2019-05-04 13:41] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 21680.37, Accuracy = 0.76, Loss = 0.587
[2019-05-04 13:41] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 19949.13, Accuracy = 0.88, Loss = 0.445
[2019-05-04 13:41] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 21965.10, Accuracy = 0.77, Loss = 0.518
[2019-05-04 13:41] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 22279.57, Accuracy = 0.87, Loss = 0.536
[2019-05-04 13:41] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 21752.40, Accuracy = 0.70, Loss = 0.716
[2019-05-04 13:41] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 24927.84, Accuracy = 0.75, Loss = 0.553
[2019-05-04 13:41] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 18782.87, Accuracy = 0.81, Loss = 0.478
[2019-05-04 13:41] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 23250.22, Accuracy = 0.84, Loss = 0.427
[2019-05-04 13:41] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 19871.60, Accuracy = 0.80, Loss = 0.483
[2019-05-04 13:41] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 21839.11, Accuracy = 0.76, Loss = 0.594
[2019-05-04 13:41] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 22467.92, Accuracy = 0.77, Loss = 0.522
[2019-05-04 13:41] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 20146.01, Accuracy = 0.86, Loss = 0.385
[2019-05-04 13:41] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 20726.21, Accuracy = 0.80, Loss = 0.485
[2019-05-04 13:41] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 23088.24, Accuracy = 0.82, Loss = 0.569
[2019-05-04 13:41] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 21785.06, Accuracy = 0.79, Loss = 0.564
[2019-05-04 13:41] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 21834.67, Accuracy = 0.80, Loss = 0.485
[2019-05-04 13:41] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 22145.40, Accuracy = 0.80, Loss = 0.494
[2019-05-04 13:41] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 24098.70, Accuracy = 0.80, Loss = 0.581
[2019-05-04 13:41] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 20816.21, Accuracy = 0.87, Loss = 0.404
[2019-05-04 13:41] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 21215.16, Accuracy = 0.75, Loss = 0.481
[2019-05-04 13:41] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 24312.60, Accuracy = 0.85, Loss = 0.496
[2019-05-04 13:41] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 26170.95, Accuracy = 0.77, Loss = 0.461
[2019-05-04 13:41] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 24434.32, Accuracy = 0.81, Loss = 0.481
[2019-05-04 13:41] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 22453.82, Accuracy = 0.84, Loss = 0.458
[2019-05-04 13:41] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 19481.49, Accuracy = 0.75, Loss = 0.622
[2019-05-04 13:41] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 21724.23, Accuracy = 0.77, Loss = 0.564
[2019-05-04 13:41] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 21844.44, Accuracy = 0.77, Loss = 0.530
[2019-05-04 13:41] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 20550.08, Accuracy = 0.81, Loss = 0.442
[2019-05-04 13:41] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 21180.01, Accuracy = 0.74, Loss = 0.506
[2019-05-04 13:41] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 21879.16, Accuracy = 0.78, Loss = 0.554
[2019-05-04 13:41] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 21769.16, Accuracy = 0.88, Loss = 0.367
[2019-05-04 13:41] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 22759.38, Accuracy = 0.77, Loss = 0.578
[2019-05-04 13:41] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 20440.54, Accuracy = 0.80, Loss = 0.408
[2019-05-04 13:41] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 21182.52, Accuracy = 0.79, Loss = 0.528
[2019-05-04 13:41] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 21129.99, Accuracy = 0.86, Loss = 0.425
