/var/spool/slurm-llnl/slurmd/job2259374/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 428.15, Accuracy = 0.08, Loss = 17.013
[2019-05-04 12:53] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 20833.17, Accuracy = 0.43, Loss = 1.846
[2019-05-04 12:53] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 22440.68, Accuracy = 0.48, Loss = 1.382
[2019-05-04 12:53] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 19420.88, Accuracy = 0.40, Loss = 1.677
[2019-05-04 12:53] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 19706.75, Accuracy = 0.41, Loss = 1.678
[2019-05-04 12:53] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 22035.42, Accuracy = 0.48, Loss = 1.408
[2019-05-04 12:53] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 22781.59, Accuracy = 0.41, Loss = 1.598
[2019-05-04 12:53] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 19628.93, Accuracy = 0.48, Loss = 1.392
[2019-05-04 12:53] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 21437.96, Accuracy = 0.44, Loss = 1.684
[2019-05-04 12:53] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 19154.81, Accuracy = 0.46, Loss = 1.450
[2019-05-04 12:53] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 20080.45, Accuracy = 0.51, Loss = 1.473
[2019-05-04 12:53] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 21349.30, Accuracy = 0.51, Loss = 1.432
[2019-05-04 12:53] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 19161.64, Accuracy = 0.45, Loss = 1.428
[2019-05-04 12:53] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 19139.78, Accuracy = 0.45, Loss = 1.610
[2019-05-04 12:53] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 17435.40, Accuracy = 0.47, Loss = 1.497
[2019-05-04 12:53] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 20386.21, Accuracy = 0.46, Loss = 1.528
[2019-05-04 12:53] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 20114.30, Accuracy = 0.48, Loss = 1.317
[2019-05-04 12:53] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 19671.37, Accuracy = 0.40, Loss = 1.672
[2019-05-04 12:53] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 19512.64, Accuracy = 0.48, Loss = 1.355
[2019-05-04 12:53] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 21358.65, Accuracy = 0.43, Loss = 1.820
[2019-05-04 12:53] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 19134.33, Accuracy = 0.45, Loss = 1.422
[2019-05-04 12:53] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 19077.21, Accuracy = 0.49, Loss = 1.360
[2019-05-04 12:53] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 21267.27, Accuracy = 0.37, Loss = 1.696
[2019-05-04 12:53] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 23105.13, Accuracy = 0.45, Loss = 1.407
[2019-05-04 12:53] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 19579.54, Accuracy = 0.52, Loss = 1.328
[2019-05-04 12:53] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 20048.95, Accuracy = 0.50, Loss = 1.396
[2019-05-04 12:53] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 21653.26, Accuracy = 0.47, Loss = 1.434
[2019-05-04 12:53] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 21221.87, Accuracy = 0.51, Loss = 1.336
[2019-05-04 12:53] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 21907.73, Accuracy = 0.50, Loss = 1.321
[2019-05-04 12:53] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 19658.40, Accuracy = 0.47, Loss = 1.396
[2019-05-04 12:53] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 22765.17, Accuracy = 0.48, Loss = 1.451
[2019-05-04 12:53] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 20775.93, Accuracy = 0.55, Loss = 1.147
[2019-05-04 12:53] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 20173.26, Accuracy = 0.45, Loss = 1.324
[2019-05-04 12:53] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 19533.94, Accuracy = 0.41, Loss = 1.543
[2019-05-04 12:53] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 22108.01, Accuracy = 0.52, Loss = 1.362
[2019-05-04 12:53] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 19661.28, Accuracy = 0.52, Loss = 1.293
[2019-05-04 12:53] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 19073.15, Accuracy = 0.50, Loss = 1.352
[2019-05-04 12:53] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 20363.79, Accuracy = 0.54, Loss = 1.296
[2019-05-04 12:53] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 19600.27, Accuracy = 0.56, Loss = 1.263
[2019-05-04 12:53] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 21175.83, Accuracy = 0.59, Loss = 1.137
[2019-05-04 12:53] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 23587.32, Accuracy = 0.49, Loss = 1.227
[2019-05-04 12:53] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 23407.35, Accuracy = 0.55, Loss = 1.240
[2019-05-04 12:53] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 21179.18, Accuracy = 0.59, Loss = 1.377
[2019-05-04 12:53] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 19150.02, Accuracy = 0.54, Loss = 1.056
[2019-05-04 12:53] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 21839.11, Accuracy = 0.57, Loss = 1.076
[2019-05-04 12:53] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 20087.96, Accuracy = 0.52, Loss = 1.166
[2019-05-04 12:53] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 21390.98, Accuracy = 0.50, Loss = 1.303
[2019-05-04 12:53] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 19217.20, Accuracy = 0.50, Loss = 1.330
[2019-05-04 12:53] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 19224.08, Accuracy = 0.50, Loss = 1.573
[2019-05-04 12:53] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 19617.46, Accuracy = 0.58, Loss = 1.167
[2019-05-04 12:53] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 19100.29, Accuracy = 0.48, Loss = 1.389
[2019-05-04 12:53] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 21345.06, Accuracy = 0.50, Loss = 1.294
[2019-05-04 12:53] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 20263.10, Accuracy = 0.54, Loss = 1.255
[2019-05-04 12:53] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 22158.20, Accuracy = 0.55, Loss = 1.153
[2019-05-04 12:53] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 22232.52, Accuracy = 0.54, Loss = 1.224
[2019-05-04 12:53] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 20499.86, Accuracy = 0.54, Loss = 1.157
[2019-05-04 12:53] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 21739.18, Accuracy = 0.53, Loss = 1.135
[2019-05-04 12:53] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 20523.37, Accuracy = 0.54, Loss = 1.174
[2019-05-04 12:53] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 24485.58, Accuracy = 0.55, Loss = 1.253
[2019-05-04 12:53] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 20461.58, Accuracy = 0.52, Loss = 1.197
[2019-05-04 12:53] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 19385.82, Accuracy = 0.51, Loss = 1.206
[2019-05-04 12:53] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 19605.99, Accuracy = 0.54, Loss = 1.355
[2019-05-04 12:53] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 23689.31, Accuracy = 0.55, Loss = 1.299
[2019-05-04 12:53] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 19975.85, Accuracy = 0.56, Loss = 1.118
[2019-05-04 12:53] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 21932.79, Accuracy = 0.52, Loss = 1.187
[2019-05-04 12:53] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 21176.67, Accuracy = 0.59, Loss = 1.135
[2019-05-04 12:53] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 19658.40, Accuracy = 0.59, Loss = 1.247
[2019-05-04 12:53] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 19143.88, Accuracy = 0.47, Loss = 1.391
[2019-05-04 12:53] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 19033.93, Accuracy = 0.49, Loss = 1.402
[2019-05-04 12:53] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 18993.52, Accuracy = 0.60, Loss = 1.173
[2019-05-04 12:53] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 19069.76, Accuracy = 0.50, Loss = 1.283
[2019-05-04 12:53] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 21847.11, Accuracy = 0.52, Loss = 1.290
[2019-05-04 12:53] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 23784.82, Accuracy = 0.52, Loss = 1.141
[2019-05-04 12:53] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 22560.45, Accuracy = 0.59, Loss = 1.138
[2019-05-04 12:53] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 20214.27, Accuracy = 0.46, Loss = 1.133
[2019-05-04 12:53] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 19836.35, Accuracy = 0.52, Loss = 1.297
[2019-05-04 12:53] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 20083.45, Accuracy = 0.61, Loss = 1.095
[2019-05-04 12:53] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 22845.57, Accuracy = 0.54, Loss = 1.306
[2019-05-04 12:53] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 22227.00, Accuracy = 0.54, Loss = 1.150
[2019-05-04 12:53] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 19869.39, Accuracy = 0.52, Loss = 1.159
[2019-05-04 12:53] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 24333.54, Accuracy = 0.52, Loss = 1.192
[2019-05-04 12:53] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 20133.92, Accuracy = 0.59, Loss = 1.054
[2019-05-04 12:53] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 21832.01, Accuracy = 0.55, Loss = 1.016
[2019-05-04 12:53] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 19065.02, Accuracy = 0.59, Loss = 1.080
[2019-05-04 12:53] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 19777.16, Accuracy = 0.53, Loss = 1.084
[2019-05-04 12:53] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 21632.32, Accuracy = 0.55, Loss = 1.126
[2019-05-04 12:53] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 22199.43, Accuracy = 0.61, Loss = 1.149
[2019-05-04 12:53] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 23909.81, Accuracy = 0.60, Loss = 1.135
[2019-05-04 12:53] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 21843.56, Accuracy = 0.53, Loss = 1.173
[2019-05-04 12:53] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 23500.59, Accuracy = 0.57, Loss = 0.982
[2019-05-04 12:53] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 19974.36, Accuracy = 0.62, Loss = 0.956
[2019-05-04 12:53] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 20950.24, Accuracy = 0.69, Loss = 0.914
[2019-05-04 12:53] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 20286.84, Accuracy = 0.57, Loss = 1.065
[2019-05-04 12:53] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 20678.31, Accuracy = 0.52, Loss = 1.231
[2019-05-04 12:53] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 20869.62, Accuracy = 0.54, Loss = 1.231
[2019-05-04 12:53] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 19010.34, Accuracy = 0.59, Loss = 1.024
[2019-05-04 12:53] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 20528.08, Accuracy = 0.63, Loss = 0.961
[2019-05-04 12:53] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 23406.33, Accuracy = 0.53, Loss = 1.244
[2019-05-04 12:53] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 22224.24, Accuracy = 0.54, Loss = 1.147
[2019-05-04 12:53] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 19320.94, Accuracy = 0.64, Loss = 0.978
[2019-05-04 12:53] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 21822.25, Accuracy = 0.53, Loss = 1.231
[2019-05-04 12:53] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 19262.02, Accuracy = 0.58, Loss = 1.071
[2019-05-04 12:53] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 19361.35, Accuracy = 0.62, Loss = 1.070
[2019-05-04 12:53] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 19740.08, Accuracy = 0.51, Loss = 1.075
[2019-05-04 12:53] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 24445.45, Accuracy = 0.58, Loss = 1.063
[2019-05-04 12:53] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 21754.16, Accuracy = 0.52, Loss = 1.110
[2019-05-04 12:53] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 21753.28, Accuracy = 0.57, Loss = 1.050
[2019-05-04 12:53] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 20467.82, Accuracy = 0.52, Loss = 0.980
[2019-05-04 12:53] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 20081.95, Accuracy = 0.58, Loss = 1.190
[2019-05-04 12:53] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 20399.38, Accuracy = 0.62, Loss = 0.989
[2019-05-04 12:53] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 18875.33, Accuracy = 0.61, Loss = 1.121
[2019-05-04 12:53] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 20072.94, Accuracy = 0.57, Loss = 1.109
[2019-05-04 12:53] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 19198.65, Accuracy = 0.62, Loss = 1.004
[2019-05-04 12:53] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 19600.98, Accuracy = 0.59, Loss = 1.059
[2019-05-04 12:53] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 19717.60, Accuracy = 0.59, Loss = 0.947
[2019-05-04 12:53] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 19139.10, Accuracy = 0.59, Loss = 1.060
[2019-05-04 12:53] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 19661.28, Accuracy = 0.59, Loss = 1.133
[2019-05-04 12:53] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 19580.25, Accuracy = 0.62, Loss = 0.932
[2019-05-04 12:53] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 21898.80, Accuracy = 0.59, Loss = 1.003
[2019-05-04 12:53] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 21390.13, Accuracy = 0.57, Loss = 1.048
[2019-05-04 12:53] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 21485.15, Accuracy = 0.63, Loss = 0.979
[2019-05-04 12:53] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 20339.10, Accuracy = 0.62, Loss = 0.934
[2019-05-04 12:53] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 21695.26, Accuracy = 0.59, Loss = 0.962
[2019-05-04 12:53] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 19176.70, Accuracy = 0.69, Loss = 0.832
[2019-05-04 12:53] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 21126.67, Accuracy = 0.57, Loss = 1.056
[2019-05-04 12:53] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 20441.32, Accuracy = 0.61, Loss = 1.111
[2019-05-04 12:53] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 21472.26, Accuracy = 0.61, Loss = 0.866
[2019-05-04 12:53] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 19029.20, Accuracy = 0.59, Loss = 1.166
[2019-05-04 12:53] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 21095.95, Accuracy = 0.55, Loss = 0.924
[2019-05-04 12:53] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 19161.64, Accuracy = 0.64, Loss = 1.028
[2019-05-04 12:53] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 21006.80, Accuracy = 0.63, Loss = 0.844
[2019-05-04 12:53] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 21872.92, Accuracy = 0.64, Loss = 0.851
[2019-05-04 12:53] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 24348.99, Accuracy = 0.64, Loss = 0.991
[2019-05-04 12:53] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 21786.82, Accuracy = 0.54, Loss = 1.090
[2019-05-04 12:53] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 19613.16, Accuracy = 0.66, Loss = 0.878
[2019-05-04 12:53] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 19464.54, Accuracy = 0.60, Loss = 0.885
[2019-05-04 12:53] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 15328.22, Accuracy = 0.61, Loss = 1.016
[2019-05-04 12:53] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 19383.02, Accuracy = 0.56, Loss = 1.009
[2019-05-04 12:53] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 20072.94, Accuracy = 0.53, Loss = 1.030
[2019-05-04 12:53] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 19642.58, Accuracy = 0.59, Loss = 0.847
[2019-05-04 12:53] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 21789.48, Accuracy = 0.64, Loss = 0.963
[2019-05-04 12:53] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 22939.28, Accuracy = 0.58, Loss = 0.895
[2019-05-04 12:53] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 20136.18, Accuracy = 0.61, Loss = 0.995
[2019-05-04 12:53] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 20998.59, Accuracy = 0.65, Loss = 0.887
[2019-05-04 12:53] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 24352.30, Accuracy = 0.69, Loss = 0.857
[2019-05-04 12:53] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 19718.33, Accuracy = 0.64, Loss = 0.950
[2019-05-04 12:53] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 22063.49, Accuracy = 0.60, Loss = 0.973
[2019-05-04 12:53] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 19479.37, Accuracy = 0.62, Loss = 1.024
[2019-05-04 12:53] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 20719.01, Accuracy = 0.61, Loss = 1.014
[2019-05-04 12:53] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 23842.91, Accuracy = 0.62, Loss = 0.944
[2019-05-04 12:53] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 23760.61, Accuracy = 0.67, Loss = 0.838
[2019-05-04 12:53] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 21905.05, Accuracy = 0.57, Loss = 0.956
[2019-05-04 12:53] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 20535.15, Accuracy = 0.53, Loss = 1.022
[2019-05-04 12:53] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 21247.91, Accuracy = 0.63, Loss = 0.799
[2019-05-04 12:53] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 19579.54, Accuracy = 0.56, Loss = 1.049
[2019-05-04 12:53] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 24441.00, Accuracy = 0.66, Loss = 0.800
[2019-05-04 12:53] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 19581.68, Accuracy = 0.70, Loss = 0.822
[2019-05-04 12:53] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 20617.95, Accuracy = 0.66, Loss = 0.820
[2019-05-04 12:53] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 19525.42, Accuracy = 0.62, Loss = 1.112
[2019-05-04 12:53] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 19574.54, Accuracy = 0.62, Loss = 0.850
[2019-05-04 12:53] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 24653.12, Accuracy = 0.62, Loss = 0.882
[2019-05-04 12:53] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 19494.22, Accuracy = 0.63, Loss = 0.779
[2019-05-04 12:53] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 20777.54, Accuracy = 0.66, Loss = 0.812
[2019-05-04 12:53] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 20199.82, Accuracy = 0.54, Loss = 0.932
[2019-05-04 12:53] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 20697.44, Accuracy = 0.71, Loss = 0.764
[2019-05-04 12:53] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 20747.83, Accuracy = 0.70, Loss = 0.757
[2019-05-04 12:53] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 22326.83, Accuracy = 0.62, Loss = 0.969
[2019-05-04 12:53] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 19487.15, Accuracy = 0.73, Loss = 0.778
[2019-05-04 12:53] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 19615.31, Accuracy = 0.64, Loss = 0.812
[2019-05-04 12:53] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 22952.03, Accuracy = 0.54, Loss = 1.010
[2019-05-04 12:53] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 20749.44, Accuracy = 0.65, Loss = 0.826
[2019-05-04 12:53] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 21954.32, Accuracy = 0.63, Loss = 0.840
[2019-05-04 12:53] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 20647.29, Accuracy = 0.70, Loss = 0.763
[2019-05-04 12:53] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 20499.08, Accuracy = 0.73, Loss = 0.868
[2019-05-04 12:53] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 23649.66, Accuracy = 0.68, Loss = 0.816
[2019-05-04 12:53] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 20472.50, Accuracy = 0.66, Loss = 0.830
[2019-05-04 12:53] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 22398.55, Accuracy = 0.66, Loss = 0.759
[2019-05-04 12:53] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 21902.37, Accuracy = 0.61, Loss = 1.128
[2019-05-04 12:53] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 20299.11, Accuracy = 0.65, Loss = 0.849
[2019-05-04 12:53] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 21950.73, Accuracy = 0.69, Loss = 0.819
[2019-05-04 12:53] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 19376.03, Accuracy = 0.64, Loss = 0.822
[2019-05-04 12:53] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 21585.35, Accuracy = 0.75, Loss = 0.663
[2019-05-04 12:53] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 19714.71, Accuracy = 0.68, Loss = 0.799
[2019-05-04 12:53] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 20647.29, Accuracy = 0.58, Loss = 0.906
[2019-05-04 12:53] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 20039.23, Accuracy = 0.61, Loss = 0.775
