/var/spool/slurm-llnl/slurmd/job2259371/slurm_script: line 20: cd: /home/lgpu0417/deep-learning/assignment_2/part1/: Permission denied
 ------ Job mlp_pytorch is started ------- 
 
Training RNN
[2019-05-04 12:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 196.19, Accuracy = 0.12, Loss = 16.725
[2019-05-04 12:53] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 24912.80, Accuracy = 0.45, Loss = 1.416
[2019-05-04 12:53] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 19176.02, Accuracy = 0.45, Loss = 1.589
[2019-05-04 12:53] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 23984.58, Accuracy = 0.49, Loss = 1.484
[2019-05-04 12:53] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 20960.06, Accuracy = 0.45, Loss = 1.423
[2019-05-04 12:53] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 20277.64, Accuracy = 0.48, Loss = 1.517
[2019-05-04 12:53] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 25486.40, Accuracy = 0.49, Loss = 1.471
[2019-05-04 12:53] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 18634.23, Accuracy = 0.36, Loss = 1.669
[2019-05-04 12:53] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 20251.64, Accuracy = 0.51, Loss = 1.439
[2019-05-04 12:53] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 21199.25, Accuracy = 0.53, Loss = 1.267
[2019-05-04 12:53] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 23342.21, Accuracy = 0.58, Loss = 1.399
[2019-05-04 12:53] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 19163.01, Accuracy = 0.50, Loss = 1.415
[2019-05-04 12:53] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 19329.29, Accuracy = 0.46, Loss = 1.458
[2019-05-04 12:53] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 21987.59, Accuracy = 0.41, Loss = 1.518
[2019-05-04 12:53] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 20266.93, Accuracy = 0.48, Loss = 1.293
[2019-05-04 12:53] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 22215.04, Accuracy = 0.44, Loss = 1.389
[2019-05-04 12:53] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 21848.89, Accuracy = 0.48, Loss = 1.436
[2019-05-04 12:53] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 23753.25, Accuracy = 0.49, Loss = 1.503
[2019-05-04 12:53] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 20718.21, Accuracy = 0.43, Loss = 1.587
[2019-05-04 12:53] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 21905.05, Accuracy = 0.50, Loss = 1.484
[2019-05-04 12:53] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 22780.62, Accuracy = 0.49, Loss = 1.462
[2019-05-04 12:53] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 21134.99, Accuracy = 0.48, Loss = 1.497
[2019-05-04 12:53] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 19167.12, Accuracy = 0.45, Loss = 1.461
[2019-05-04 12:53] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 23832.33, Accuracy = 0.53, Loss = 1.269
[2019-05-04 12:53] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 19867.18, Accuracy = 0.52, Loss = 1.375
[2019-05-04 12:53] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 20257.75, Accuracy = 0.49, Loss = 1.344
[2019-05-04 12:53] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 21888.98, Accuracy = 0.56, Loss = 1.294
[2019-05-04 12:53] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 19482.90, Accuracy = 0.44, Loss = 1.401
[2019-05-04 12:53] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 21883.62, Accuracy = 0.51, Loss = 1.407
[2019-05-04 12:53] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 25796.22, Accuracy = 0.52, Loss = 1.405
[2019-05-04 12:53] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 20308.33, Accuracy = 0.59, Loss = 1.217
[2019-05-04 12:53] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 22619.38, Accuracy = 0.41, Loss = 1.650
[2019-05-04 12:53] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 21722.47, Accuracy = 0.49, Loss = 1.487
[2019-05-04 12:53] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 21602.72, Accuracy = 0.45, Loss = 1.395
[2019-05-04 12:53] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 21335.73, Accuracy = 0.54, Loss = 1.385
[2019-05-04 12:53] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 23390.01, Accuracy = 0.54, Loss = 1.156
[2019-05-04 12:53] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 21822.25, Accuracy = 0.50, Loss = 1.405
[2019-05-04 12:53] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 19784.45, Accuracy = 0.50, Loss = 1.531
[2019-05-04 12:53] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 20509.26, Accuracy = 0.53, Loss = 1.442
[2019-05-04 12:53] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 20311.40, Accuracy = 0.52, Loss = 1.274
[2019-05-04 12:53] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 22022.76, Accuracy = 0.55, Loss = 1.145
[2019-05-04 12:53] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 19757.51, Accuracy = 0.57, Loss = 1.303
[2019-05-04 12:53] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 20196.02, Accuracy = 0.50, Loss = 1.203
[2019-05-04 12:53] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 20960.06, Accuracy = 0.52, Loss = 1.237
[2019-05-04 12:53] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 21934.59, Accuracy = 0.61, Loss = 1.065
[2019-05-04 12:53] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 20738.22, Accuracy = 0.52, Loss = 1.357
[2019-05-04 12:53] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 23554.20, Accuracy = 0.56, Loss = 1.306
[2019-05-04 12:53] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 19355.77, Accuracy = 0.44, Loss = 1.431
[2019-05-04 12:53] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 19818.05, Accuracy = 0.42, Loss = 1.493
[2019-05-04 12:53] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 20681.49, Accuracy = 0.49, Loss = 1.231
[2019-05-04 12:53] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 20164.17, Accuracy = 0.48, Loss = 1.272
[2019-05-04 12:53] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 21777.99, Accuracy = 0.59, Loss = 1.049
[2019-05-04 12:53] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 19245.44, Accuracy = 0.55, Loss = 1.045
[2019-05-04 12:53] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 19553.86, Accuracy = 0.54, Loss = 1.418
[2019-05-04 12:53] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 21906.84, Accuracy = 0.46, Loss = 1.409
[2019-05-04 12:53] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 22480.15, Accuracy = 0.46, Loss = 1.272
[2019-05-04 12:53] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 20713.41, Accuracy = 0.50, Loss = 1.354
[2019-05-04 12:53] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 20237.90, Accuracy = 0.52, Loss = 1.290
[2019-05-04 12:53] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 19759.69, Accuracy = 0.54, Loss = 1.252
[2019-05-04 12:53] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 20372.29, Accuracy = 0.60, Loss = 1.002
[2019-05-04 12:53] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 24475.54, Accuracy = 0.53, Loss = 1.017
[2019-05-04 12:53] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 23266.35, Accuracy = 0.57, Loss = 1.154
[2019-05-04 12:53] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 20268.46, Accuracy = 0.52, Loss = 1.208
[2019-05-04 12:53] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 19848.09, Accuracy = 0.52, Loss = 1.247
[2019-05-04 12:53] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 20823.48, Accuracy = 0.55, Loss = 1.167
[2019-05-04 12:53] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 19674.97, Accuracy = 0.58, Loss = 1.015
[2019-05-04 12:53] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 22910.89, Accuracy = 0.53, Loss = 1.252
[2019-05-04 12:53] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 19887.05, Accuracy = 0.52, Loss = 1.208
[2019-05-04 12:53] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 19665.60, Accuracy = 0.60, Loss = 1.230
[2019-05-04 12:53] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 22732.39, Accuracy = 0.61, Loss = 1.055
[2019-05-04 12:53] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 21815.15, Accuracy = 0.52, Loss = 1.152
[2019-05-04 12:53] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 21057.06, Accuracy = 0.52, Loss = 1.305
[2019-05-04 12:53] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 19387.22, Accuracy = 0.48, Loss = 1.166
[2019-05-04 12:53] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 21076.08, Accuracy = 0.52, Loss = 1.188
[2019-05-04 12:53] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 23346.27, Accuracy = 0.58, Loss = 1.259
[2019-05-04 12:53] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 22659.47, Accuracy = 0.52, Loss = 1.119
[2019-05-04 12:53] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 20619.54, Accuracy = 0.57, Loss = 1.110
[2019-05-04 12:53] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 21370.55, Accuracy = 0.54, Loss = 1.120
[2019-05-04 12:53] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 21520.46, Accuracy = 0.59, Loss = 1.082
[2019-05-04 12:53] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 19724.12, Accuracy = 0.57, Loss = 1.080
[2019-05-04 12:53] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 19796.86, Accuracy = 0.57, Loss = 1.109
[2019-05-04 12:53] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 19831.96, Accuracy = 0.53, Loss = 1.253
[2019-05-04 12:53] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 22735.28, Accuracy = 0.62, Loss = 0.934
[2019-05-04 12:53] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 20121.09, Accuracy = 0.57, Loss = 1.045
[2019-05-04 12:53] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 19497.06, Accuracy = 0.51, Loss = 1.108
[2019-05-04 12:53] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 21299.33, Accuracy = 0.52, Loss = 1.041
[2019-05-04 12:53] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 21824.02, Accuracy = 0.55, Loss = 1.103
[2019-05-04 12:53] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 21993.89, Accuracy = 0.57, Loss = 1.060
[2019-05-04 12:53] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 19189.04, Accuracy = 0.66, Loss = 1.051
[2019-05-04 12:53] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 21604.46, Accuracy = 0.57, Loss = 0.963
[2019-05-04 12:53] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 20552.44, Accuracy = 0.56, Loss = 1.035
[2019-05-04 12:53] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 24860.89, Accuracy = 0.59, Loss = 1.075
[2019-05-04 12:53] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 20506.91, Accuracy = 0.44, Loss = 1.323
[2019-05-04 12:53] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 22836.82, Accuracy = 0.55, Loss = 1.204
[2019-05-04 12:53] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 19651.20, Accuracy = 0.61, Loss = 1.082
[2019-05-04 12:53] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 21827.57, Accuracy = 0.59, Loss = 1.061
[2019-05-04 12:53] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 22867.95, Accuracy = 0.59, Loss = 1.158
[2019-05-04 12:53] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 20161.89, Accuracy = 0.55, Loss = 1.018
[2019-05-04 12:53] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 20210.47, Accuracy = 0.62, Loss = 0.947
[2019-05-04 12:53] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 22845.57, Accuracy = 0.59, Loss = 1.112
[2019-05-04 12:53] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 21716.32, Accuracy = 0.58, Loss = 1.118
[2019-05-04 12:53] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 19575.25, Accuracy = 0.59, Loss = 0.986
[2019-05-04 12:53] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 22799.97, Accuracy = 0.56, Loss = 0.915
[2019-05-04 12:53] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 21956.11, Accuracy = 0.56, Loss = 0.998
[2019-05-04 12:53] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 21893.44, Accuracy = 0.52, Loss = 1.005
[2019-05-04 12:53] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 21069.46, Accuracy = 0.59, Loss = 1.053
[2019-05-04 12:53] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 20564.25, Accuracy = 0.59, Loss = 0.923
[2019-05-04 12:53] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 19638.27, Accuracy = 0.59, Loss = 0.957
[2019-05-04 12:53] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 19718.33, Accuracy = 0.55, Loss = 0.966
[2019-05-04 12:53] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 21523.05, Accuracy = 0.65, Loss = 0.984
[2019-05-04 12:53] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 20579.23, Accuracy = 0.52, Loss = 1.057
[2019-05-04 12:53] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 20251.64, Accuracy = 0.56, Loss = 1.079
[2019-05-04 12:53] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 20621.12, Accuracy = 0.58, Loss = 1.025
[2019-05-04 12:53] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 20205.15, Accuracy = 0.61, Loss = 0.969
[2019-05-04 12:53] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 20283.77, Accuracy = 0.62, Loss = 0.931
[2019-05-04 12:53] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 21357.80, Accuracy = 0.57, Loss = 1.087
[2019-05-04 12:53] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 19208.95, Accuracy = 0.55, Loss = 0.992
[2019-05-04 12:53] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 19608.86, Accuracy = 0.62, Loss = 0.848
[2019-05-04 12:53] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 22284.20, Accuracy = 0.62, Loss = 0.945
[2019-05-04 12:53] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 20656.03, Accuracy = 0.65, Loss = 0.837
[2019-05-04 12:53] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 20557.95, Accuracy = 0.65, Loss = 0.967
[2019-05-04 12:53] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 19892.95, Accuracy = 0.64, Loss = 0.948
[2019-05-04 12:53] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 21976.79, Accuracy = 0.67, Loss = 0.808
[2019-05-04 12:53] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 20268.46, Accuracy = 0.56, Loss = 0.982
[2019-05-04 12:53] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 20056.44, Accuracy = 0.67, Loss = 0.840
[2019-05-04 12:53] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 22901.12, Accuracy = 0.60, Loss = 0.950
[2019-05-04 12:53] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 28944.95, Accuracy = 0.64, Loss = 0.929
[2019-05-04 12:53] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 21879.16, Accuracy = 0.61, Loss = 1.007
[2019-05-04 12:53] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 19791.02, Accuracy = 0.67, Loss = 0.796
[2019-05-04 12:53] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 20687.07, Accuracy = 0.66, Loss = 0.838
[2019-05-04 12:53] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 23170.95, Accuracy = 0.54, Loss = 0.993
[2019-05-04 12:53] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 19847.35, Accuracy = 0.62, Loss = 0.927
[2019-05-04 12:53] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 19516.90, Accuracy = 0.61, Loss = 0.992
[2019-05-04 12:53] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 20489.69, Accuracy = 0.58, Loss = 1.008
[2019-05-04 12:53] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 20012.34, Accuracy = 0.58, Loss = 0.966
[2019-05-04 12:53] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 20154.33, Accuracy = 0.70, Loss = 0.772
[2019-05-04 12:53] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 19666.32, Accuracy = 0.63, Loss = 0.917
[2019-05-04 12:53] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 19575.25, Accuracy = 0.64, Loss = 0.894
[2019-05-04 12:53] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 19467.36, Accuracy = 0.66, Loss = 0.858
[2019-05-04 12:53] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 22536.77, Accuracy = 0.62, Loss = 0.888
[2019-05-04 12:53] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 22749.73, Accuracy = 0.59, Loss = 0.847
[2019-05-04 12:53] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 19692.29, Accuracy = 0.66, Loss = 0.782
[2019-05-04 12:53] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 21421.71, Accuracy = 0.64, Loss = 0.886
[2019-05-04 12:53] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 19818.78, Accuracy = 0.48, Loss = 1.092
[2019-05-04 12:53] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 22058.96, Accuracy = 0.63, Loss = 0.806
[2019-05-04 12:53] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 20590.28, Accuracy = 0.57, Loss = 0.954
[2019-05-04 12:53] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 24765.70, Accuracy = 0.67, Loss = 0.719
[2019-05-04 12:53] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 21431.97, Accuracy = 0.59, Loss = 1.032
[2019-05-04 12:53] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 23604.95, Accuracy = 0.70, Loss = 0.841
[2019-05-04 12:53] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 24263.16, Accuracy = 0.66, Loss = 0.895
[2019-05-04 12:53] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 20469.38, Accuracy = 0.59, Loss = 1.030
[2019-05-04 12:53] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 21900.58, Accuracy = 0.62, Loss = 0.882
[2019-05-04 12:53] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 20881.79, Accuracy = 0.55, Loss = 0.911
[2019-05-04 12:53] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 20809.76, Accuracy = 0.63, Loss = 0.785
[2019-05-04 12:53] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 24524.73, Accuracy = 0.65, Loss = 0.750
[2019-05-04 12:53] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 19722.67, Accuracy = 0.66, Loss = 0.783
[2019-05-04 12:53] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 21886.30, Accuracy = 0.63, Loss = 0.841
[2019-05-04 12:53] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 24805.75, Accuracy = 0.62, Loss = 0.929
[2019-05-04 12:53] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 20192.99, Accuracy = 0.66, Loss = 0.948
[2019-05-04 12:53] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 19731.37, Accuracy = 0.70, Loss = 0.830
[2019-05-04 12:53] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 21783.29, Accuracy = 0.59, Loss = 0.922
[2019-05-04 12:53] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 20189.19, Accuracy = 0.65, Loss = 0.912
[2019-05-04 12:53] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 21031.49, Accuracy = 0.64, Loss = 0.877
[2019-05-04 12:53] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 20554.02, Accuracy = 0.73, Loss = 0.817
[2019-05-04 12:53] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 21086.01, Accuracy = 0.57, Loss = 0.979
[2019-05-04 12:53] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 20058.69, Accuracy = 0.70, Loss = 0.833
[2019-05-04 12:53] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 23467.71, Accuracy = 0.63, Loss = 0.795
[2019-05-04 12:53] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 22831.00, Accuracy = 0.64, Loss = 0.860
[2019-05-04 12:53] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 19675.69, Accuracy = 0.66, Loss = 0.778
[2019-05-04 12:53] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 20688.67, Accuracy = 0.64, Loss = 0.814
[2019-05-04 12:53] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 21524.77, Accuracy = 0.61, Loss = 0.885
[2019-05-04 12:53] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 22175.58, Accuracy = 0.64, Loss = 0.905
[2019-05-04 12:53] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 21038.09, Accuracy = 0.71, Loss = 0.694
[2019-05-04 12:53] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 23601.83, Accuracy = 0.67, Loss = 0.804
[2019-05-04 12:53] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 20115.06, Accuracy = 0.71, Loss = 0.683
[2019-05-04 12:53] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 23470.79, Accuracy = 0.73, Loss = 0.710
[2019-05-04 12:53] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 23407.35, Accuracy = 0.62, Loss = 0.902
[2019-05-04 12:53] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 22640.36, Accuracy = 0.69, Loss = 0.785
[2019-05-04 12:53] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 19693.01, Accuracy = 0.66, Loss = 0.823
[2019-05-04 12:53] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 23789.03, Accuracy = 0.68, Loss = 0.808
[2019-05-04 12:53] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 22551.92, Accuracy = 0.68, Loss = 0.900
[2019-05-04 12:53] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 23887.47, Accuracy = 0.62, Loss = 0.810
[2019-05-04 12:53] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 22088.00, Accuracy = 0.55, Loss = 0.865
[2019-05-04 12:53] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 19881.16, Accuracy = 0.72, Loss = 0.748
[2019-05-04 12:53] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 20507.69, Accuracy = 0.71, Loss = 0.729
